timestamp,id,size,center_x,center_y2022-03-02_19-09-25,0,20039,141.96935974849043,149.12954738260393
2022-02-22_18-33-16,2,1114,87.35637342908439,570.5143626570915
2022-02-22_18-33-16,3,3012,379.5285524568393,322.78652058432937
2022-02-22_18-33-16,4,3593,394.7937656554411,113.36960757027553
2022-02-22_18-33-16,5,2854,361.74001401541693,548.6002102312544
2022-02-22_18-48-42,0,1088,104.59466911764706,171.97702205882354
2022-02-22_18-48-42,1,943,109.23541887592789,416.4793213149523
2022-02-22_18-48-42,2,1126,87.05683836589698,571.1589698046181
2022-02-22_18-48-42,3,1553,399.95492594977463,335.67675466838375
2022-02-22_18-48-42,4,3637,394.48171569975256,113.41600219961506
2022-02-22_18-48-42,5,2860,361.3454545454546,548.3772727272727
2022-02-22_19-04-08,0,1089,104.29935720844811,172.20110192837467
2022-02-22_19-04-08,1,959,108.01876955161627,417.3086548488008
2022-02-22_19-04-08,2,1115,86.49417040358745,571.457399103139
2022-02-22_19-04-08,3,2982,379.41247484909456,323.9141515761234
2022-02-22_19-04-08,4,3673,394.5020419275796,113.76340865777294
2022-02-22_19-04-08,5,2847,361.0161573586231,548.6592904812082
2022-02-22_19-19-34,0,1100,104.22090909090909,172.73818181818183
2022-02-22_19-19-34,1,985,107.06598984771574,418.2507614213198
2022-02-22_19-19-34,2,3707,115.06959805772863,599.5762071756137
2022-02-22_19-19-34,3,3003,379.05161505161504,324.1901431901432
2022-02-22_19-19-34,4,3679,394.44006523511825,114.23403098668116
2022-02-22_19-19-34,5,2790,360.8899641577061,548.547311827957
2022-02-22_19-34-59,0,1111,104.06750675067507,172.81638163816382
2022-02-22_19-34-59,1,1025,106.49365853658537,418.93463414634147
2022-02-22_19-34-59,2,3695,114.57699594046008,599.6768606224628
2022-02-22_19-34-59,3,3062,379.3367080339647,324.58523840627043
2022-02-22_19-34-59,4,3772,394.576882290562,114.95174973488865
2022-02-22_19-34-59,5,2904,360.4517906336088,549.2741046831956
2022-02-22_19-50-26,0,1125,103.98311111111111,172.68533333333335
2022-02-22_19-50-26,1,1033,106.22265246853824,419.25459825750244
2022-02-22_19-50-26,2,3946,115.1702990369995,602.1277242777496
2022-02-22_19-50-26,3,3079,379.3026956804157,325.10360506658003
2022-02-22_19-50-26,4,3740,394.53877005347596,115.52245989304812
2022-02-22_19-50-26,5,2886,360.37595287595286,549.9074844074844
2022-02-22_20-05-51,0,1141,103.67659947414549,173.1130587204207
2022-02-22_20-05-51,1,1047,106.3810888252149,420.134670487106
2022-02-22_20-05-51,2,1177,86.11809685641461,572.6465590484282
2022-02-22_20-05-51,3,3096,379.2173772609819,325.2541989664083
2022-02-22_20-05-51,4,3806,394.48213347346297,115.66736731476615
2022-02-22_20-05-51,5,2884,360.2115117891817,550.3886962552011
2022-02-22_20-21-16,0,1123,103.65716829919857,173.52715939447907
2022-02-22_20-21-16,1,1021,106.57786483839374,419.85896180215474
2022-02-22_20-21-16,2,3895,114.25776636713735,602.6462130937099
2022-02-22_20-21-16,3,3096,379.40729974160206,325.70122739018086
2022-02-22_20-21-16,4,3814,394.64971158888306,116.34216046145778
2022-02-22_20-21-16,5,2905,360.0413080895009,550.6013769363167
2022-02-22_20-36-43,0,1143,103.44444444444444,173.70253718285215
2022-02-22_20-36-43,1,1013,106.63672260612043,420.07699901283314
2022-02-22_20-36-43,2,1164,85.21134020618557,573.0945017182131
2022-02-22_20-36-43,3,3076,379.16905071521455,326.0568920676203
2022-02-22_20-36-43,4,3908,394.00383828045034,116.8242067553736
2022-02-22_20-36-43,5,2790,360.9236559139785,549.85770609319
2022-02-22_20-52-08,0,1176,103.5297619047619,174.0612244897959
2022-02-22_20-52-08,1,1044,106.61685823754789,420.6072796934866
2022-02-22_20-52-08,2,3968,113.69909274193549,602.5811491935484
2022-02-22_20-52-08,3,1737,399.1790443293034,338.664363845711
2022-02-22_20-52-08,4,3989,394.0378540987716,116.80847330157934
2022-02-22_20-52-08,5,2912,359.8183379120879,551.1105769230769
2022-02-22_21-07-34,0,1157,103.3275713050994,174.5324114088159
2022-02-22_21-07-34,1,1046,106.80019120458891,420.8221797323136
2022-02-22_21-07-34,2,3921,113.36062229023209,603.0122417750574
2022-02-22_21-07-34,3,3117,379.24703240295156,327.1421238370228
2022-02-22_21-07-34,4,3806,394.75617446137676,117.00709406200735
2022-02-22_21-07-34,5,2793,360.70569280343716,550.3505191550304
2022-02-22_21-22-59,0,1168,103.39811643835617,174.2097602739726
2022-02-22_21-22-59,1,1043,106.74880153403643,420.705656759348
2022-02-22_21-22-59,2,1162,84.26936316695353,573.8175559380379
2022-02-22_21-22-59,3,3102,379.24049000644743,327.1231463571889
2022-02-22_21-22-59,4,3842,394.505726184279,116.75507548152004
2022-02-22_21-22-59,5,2930,359.5870307167236,551.9044368600682
2022-02-22_21-38-24,0,1174,103.29982964224872,174.24701873935265
2022-02-22_21-38-24,1,1076,106.80947955390334,421.2425650557621
2022-02-22_21-38-24,2,1183,84.29416737109045,574.1225697379543
2022-02-22_21-38-24,3,3100,379.08774193548385,327.33354838709676
2022-02-22_21-38-24,4,3848,394.53690228690226,117.00051975051976
2022-02-22_21-38-24,5,2947,359.2833389888022,551.9684424838819
2022-02-22_21-53-51,0,1173,103.26001705029839,174.5311167945439
2022-02-22_21-53-51,1,1068,106.59831460674157,421.188202247191
2022-02-22_21-53-51,2,1164,83.88745704467354,574.0618556701031
2022-02-22_21-53-51,3,3161,378.9538120847833,327.73679215438153
2022-02-22_21-53-51,4,3888,394.59104938271605,117.059670781893
2022-02-22_21-53-51,5,2960,359.43614864864867,552.1114864864865
2022-02-22_22-09-16,0,1215,103.4082304526749,174.81399176954733
2022-02-22_22-09-16,1,1098,106.52094717668488,421.8114754098361
2022-02-22_22-09-16,2,1162,84.07401032702238,574.1790017211704
2022-02-22_22-09-16,3,3201,379.41955638862856,328.01280849734457
2022-02-22_22-09-16,4,3950,394.626582278481,117.45949367088608
2022-02-22_22-09-16,5,2971,359.2847526085493,552.4368899360485
2022-02-22_22-24-42,0,1193,103.29337803855826,174.89522212908633
2022-02-22_22-24-42,1,1101,106.50408719346049,421.9854677565849
2022-02-22_22-24-42,2,1172,84.11518771331058,574.4470989761093
2022-02-22_22-24-42,3,3228,379.3559479553903,328.1514869888476
2022-02-22_22-24-42,4,3914,394.7442514052121,117.76494634644864
2022-02-22_22-24-42,5,2991,359.3219658976931,552.4781009695754
2022-02-22_22-40-07,0,1193,103.20704107292539,174.96898575020955
2022-02-22_22-40-07,1,1135,106.61409691629956,422.7004405286344
2022-02-22_22-40-07,2,1179,83.90839694656489,574.7311280746395
2022-02-22_22-40-07,3,3227,379.38332816857763,328.1834521227146
2022-02-22_22-40-07,4,3949,394.70625474803745,118.09192200557104
2022-02-22_22-40-07,5,3015,359.2179104477612,552.6285240464344
2022-02-22_22-55-33,0,1209,103.27047146401985,174.94127377998345
2022-02-22_22-55-33,1,1146,106.42408376963351,423.0174520069808
2022-02-22_22-55-33,2,1160,83.61896551724138,574.5836206896552
2022-02-22_22-55-33,3,1723,399.93847939640165,341.0208937899013
2022-02-22_22-55-33,4,3989,394.87415392328904,118.29054900977688
2022-02-22_22-55-33,5,2973,359.1456441305079,552.874873864783
2022-02-22_23-10-59,0,1236,103.24514563106796,175.20550161812298
2022-02-22_23-10-59,1,1179,106.40797285835454,423.9058524173028
2022-02-22_23-10-59,2,1160,83.43448275862069,574.7336206896551
2022-02-22_23-10-59,3,1749,399.8793596340766,341.22241280731845
2022-02-22_23-10-59,4,3962,394.7299343765775,118.40080767289248
2022-02-22_23-10-59,5,2977,359.03795767551225,552.7772925764192
2022-02-22_23-26-25,0,1218,102.98275862068965,175.6231527093596
2022-02-22_23-26-25,1,1206,106.5223880597015,424.2719734660033
2022-02-22_23-26-25,2,1142,82.92469352014011,574.798598949212
2022-02-22_23-26-25,3,3226,379.5998140111593,329.0412275263484
2022-02-22_23-26-25,4,3986,394.9977420973407,118.8060712493728
2022-02-22_23-26-25,5,2948,359.0698778833107,552.7428765264586
2022-02-22_23-41-50,0,1278,103.3528951486698,175.35837245696402
2022-02-22_23-41-50,1,1210,106.69586776859504,424.3289256198347
2022-02-22_23-41-50,2,1173,83.33589087809037,574.9820971867008
2022-02-22_23-41-50,3,3270,379.61345565749235,329.07339449541286
2022-02-22_23-41-50,4,3978,395.01633986928107,118.92860734037204
2022-02-22_23-41-50,5,2984,359.0348525469169,552.6565013404826
2022-02-22_23-57-16,0,1242,103.1207729468599,175.2584541062802
2022-02-22_23-57-16,1,1231,106.88952071486597,424.69780666125104
2022-02-22_23-57-16,2,3822,111.85818942961801,604.0261643118786
2022-02-22_23-57-16,3,1817,399.831590533847,341.31590533847003
2022-02-22_23-57-16,4,4021,394.90375528475505,118.9778662024372
2022-02-22_23-57-16,5,2973,359.0871173898419,552.9720820719812
2022-02-23_00-12-41,-1,-1
2022-02-23_00-28-07,-1,-1
2022-02-23_00-43-32,-1,-1
2022-02-23_00-58-57,-1,-1
2022-02-23_01-14-23,-1,-1
2022-02-23_01-29-48,-1,-1
2022-02-23_01-45-14,-1,-1
2022-02-23_02-00-39,-1,-1
2022-02-23_02-16-05,-1,-1
2022-02-23_02-31-30,-1,-1
2022-02-23_02-46-56,-1,-1
2022-02-23_03-02-21,-1,-1
2022-02-23_03-17-46,-1,-1
2022-02-23_03-33-12,-1,-1
2022-02-23_03-48-37,-1,-1
2022-02-23_04-04-03,-1,-1
2022-02-23_04-19-28,-1,-1
2022-02-23_04-34-54,-1,-1
2022-02-23_04-50-19,-1,-1
2022-02-23_05-05-45,-1,-1
2022-02-23_05-21-10,-1,-1
2022-02-23_05-36-36,-1,-1
2022-02-23_05-52-01,-1,-1
2022-02-23_06-08-12,0,1491,103.21998658618377,176.3272971160295
2022-02-23_06-08-12,1,1649,114.53062462098241,428.29229836264403
2022-02-23_06-08-12,2,3667,111.50886283065176,605.4965912189801
2022-02-23_06-08-12,3,1897,398.63152345809175,344.40906694781233
2022-02-23_06-08-12,4,4361,400.24466865397847,121.75212107314836
2022-02-23_06-08-12,5,3188,360.4620451693852,554.7465495608532
2022-02-23_06-23-38,0,1483,103.20633850303439,176.28118678354687
2022-02-23_06-23-38,1,1645,114.11975683890577,427.80121580547114
2022-02-23_06-23-38,2,3621,111.24247445457056,605.6650096658382
2022-02-23_06-23-38,3,3238,378.899320568252,332.74088943792464
2022-02-23_06-23-38,4,4277,400.27542670095863,121.85316810848725
2022-02-23_06-23-38,5,3109,359.8771309102605,554.1698295271791
2022-02-23_06-39-04,0,1495,102.95919732441472,176.48896321070234
2022-02-23_06-39-04,1,1606,113.45143212951432,427.2129514321295
2022-02-23_06-39-04,2,3633,111.12028626479494,605.4891274428846
2022-02-23_06-39-04,3,1854,397.740021574973,344.0722761596548
2022-02-23_06-39-04,4,4350,399.7367816091954,121.38137931034483
2022-02-23_06-39-04,5,3151,359.45477626150426,553.6236115518883
2022-02-23_06-54-30,0,1494,102.97657295850067,176.58634538152612
2022-02-23_06-54-30,1,1578,112.66856780735108,426.7046894803549
2022-02-23_06-54-30,2,3634,111.30572372041827,605.5162355531095
2022-02-23_06-54-30,3,1864,397.50375536480686,343.73336909871244
2022-02-23_06-54-30,4,4316,399.4277108433735,120.98911028730306
2022-02-23_06-54-30,5,2951,359.319552694002,553.5106743476788
2022-02-23_07-09-56,0,1502,103.05193075898802,176.50532623169107
2022-02-23_07-09-56,1,1573,112.39415130324221,426.16783216783216
2022-02-23_07-09-56,2,3660,111.50300546448088,605.4125683060109
2022-02-23_07-09-56,3,1857,397.5632740980075,343.61389337641356
2022-02-23_07-09-56,4,4394,399.45084205735094,121.12721893491124
2022-02-23_07-09-56,5,3196,359.3404255319149,554.0281602002503
2022-02-23_07-25-22,0,1483,102.9453809844909,176.4025623735671
2022-02-23_07-25-22,1,1571,111.80394653087205,425.6161680458307
2022-02-23_07-25-22,2,3662,111.38367012561442,605.1419989077007
2022-02-23_07-25-22,3,1876,397.46535181236675,343.09648187633263
2022-02-23_07-25-22,4,4317,399.59902710215425,121.38614778781562
2022-02-23_07-25-22,5,3061,359.0362626592617,554.9441359032995
2022-02-23_07-40-48,0,1518,102.83794466403162,176.9920948616601
2022-02-23_07-40-48,1,1507,111.26874585268746,424.5832780358328
2022-02-23_07-40-48,2,3647,111.34192486975596,605.3032629558542
2022-02-23_07-40-48,3,1905,397.33543307086615,343.17007874015746
2022-02-23_07-40-48,4,4364,399.39413382218146,121.15719523373052
2022-02-23_07-40-48,5,3221,359.33964607264824,554.4231605091586
2022-02-23_07-56-13,0,1491,102.82293762575453,176.72300469483568
2022-02-23_07-56-13,1,1531,110.88308295231874,424.36446766819074
2022-02-23_07-56-13,2,3709,111.41089242383391,605.286060932866
2022-02-23_07-56-13,3,1905,397.33385826771655,343.3459317585302
2022-02-23_07-56-13,4,4384,399.2817062043796,121.51505474452554
2022-02-23_07-56-13,5,3279,359.3934126258005,554.7541933516316
2022-02-23_08-11-39,0,1491,102.69081153588196,176.41985244802146
2022-02-23_08-11-39,1,1532,110.58420365535248,423.7728459530026
2022-02-23_08-11-39,2,3704,111.2829373650108,605.2637688984881
2022-02-23_08-11-39,3,1862,397.48979591836735,343.83995703544576
2022-02-23_08-11-39,4,4300,399.2,121.68046511627907
2022-02-23_08-11-39,5,3052,359.21625163826997,554.4302096985583
2022-02-23_08-27-05,0,1505,102.756146179402,176.34950166112958
2022-02-23_08-27-05,1,1513,110.37607402511567,423.5558493060145
2022-02-23_08-27-05,2,3696,111.46482683982684,605.2646103896104
2022-02-23_08-27-05,3,1879,397.5444385311336,343.9286854709952
2022-02-23_08-27-05,4,4345,399.0437284234753,121.76570771001151
2022-02-23_08-27-05,5,3238,359.3474366893144,554.3533045089562
2022-02-23_08-42-30,0,1509,102.81908548707753,176.19416832339297
2022-02-23_08-42-30,1,1469,109.94486044928523,422.9428182437032
2022-02-23_08-42-30,2,3695,111.46143437077131,605.1323410013532
2022-02-23_08-42-30,3,1892,397.61046511627904,343.8017970401691
2022-02-23_08-42-30,4,4087,399.79471494984097,121.71446048446293
2022-02-23_08-42-30,5,3232,359.45668316831683,554.137995049505
2022-02-23_08-57-56,0,1516,102.80013192612137,176.24406332453825
2022-02-23_08-57-56,1,1451,109.3197794624397,422.42729152308755
2022-02-23_08-57-56,2,3677,111.36306771824857,605.16589611096
2022-02-23_08-57-56,3,1876,397.5234541577825,343.5724946695096
2022-02-23_08-57-56,4,4296,398.6696927374302,121.66247672253259
2022-02-23_08-57-56,5,3389,358.7199763942166,555.0784892298614
2022-02-23_09-13-21,0,1512,102.66798941798942,176.29497354497354
2022-02-23_09-13-21,1,1450,108.74,422.0524137931034
2022-02-23_09-13-21,2,3694,111.3327016783974,605.0162425554954
2022-02-23_09-13-21,3,1900,396.94105263157894,343.72105263157897
2022-02-23_09-13-21,4,4085,399.193635250918,121.22178702570379
2022-02-23_09-13-21,5,3215,358.57169517884915,555.3194401244168
2022-02-23_09-28-47,0,1510,102.63443708609272,176.35496688741722
2022-02-23_09-28-47,1,1417,108.55328158080452,421.4805928016937
2022-02-23_09-28-47,2,1168,81.40496575342466,577.367294520548
2022-02-23_09-28-47,3,1885,396.54854111405837,343.88753315649865
2022-02-23_09-28-47,4,4052,399.24086870681145,121.45236920039487
2022-02-23_09-28-47,5,3372,358.6384934756821,555.1245551601423
2022-02-23_09-44-13,0,1532,102.56396866840731,176.14882506527414
2022-02-23_09-44-13,1,1403,108.06771204561653,421.0762651461155
2022-02-23_09-44-13,2,3701,111.27127803296406,604.6657660091867
2022-02-23_09-44-13,3,1929,396.6376360808709,343.3675479523069
2022-02-23_09-44-13,4,4137,398.82112642011117,121.46797196035774
2022-02-23_09-44-13,5,3272,359.51436430317847,554.6042176039119
2022-02-23_10-00-18,0,1522,102.6622864651774,176.43758212877793
2022-02-23_10-00-18,1,1401,107.86152748037117,420.790863668808
2022-02-23_10-00-18,2,1153,81.244579358196,577.2671292281007
2022-02-23_10-00-18,3,1960,396.5433673469388,343.1551020408163
2022-02-23_10-00-18,4,4087,398.7844384634206,121.50452654758992
2022-02-23_10-00-18,5,3264,359.53829656862746,555.0609681372549
2022-02-23_10-15-45,0,1525,102.56918032786885,176.57114754098362
2022-02-23_10-15-45,1,1392,107.74066091954023,420.5201149425287
2022-02-23_10-15-45,2,3699,111.39091646390916,604.7080291970802
2022-02-23_10-15-45,3,1980,396.40959595959595,343.1868686868687
2022-02-23_10-15-45,4,4168,398.57869481765835,121.94673704414588
2022-02-23_10-15-45,5,3253,359.66922840454964,554.5982170304335
2022-02-23_10-31-10,0,1523,102.63099146421537,176.5876559422193
2022-02-23_10-31-10,1,1425,107.88631578947368,420.7452631578947
2022-02-23_10-31-10,2,1169,81.34473909324208,577.4824636441402
2022-02-23_10-31-10,3,1987,396.5611474584801,342.93558127830903
2022-02-23_10-31-10,4,4116,398.75801749271136,121.83406219630709
2022-02-23_10-31-10,5,3276,359.8833943833944,554.7738095238095
2022-02-23_10-47-10,0,1529,102.63178548070634,176.6978417266187
2022-02-23_10-47-10,1,1444,107.88296398891967,420.78462603878114
2022-02-23_10-47-10,2,1164,81.37027491408935,577.5704467353952
2022-02-23_10-47-10,3,1938,396.485036119711,343.35758513931887
2022-02-23_10-47-10,4,4236,397.6388101983003,122.71033994334277
2022-02-23_10-47-10,5,3253,359.68521364893945,555.0101444820166
2022-02-23_11-02-36,0,1535,102.68664495114007,176.52508143322476
2022-02-23_11-02-36,1,1453,107.89538885065382,420.6214728148658
2022-02-23_11-02-36,2,3716,111.64316469321851,604.4289558665231
2022-02-23_11-02-36,3,1939,396.58586900464155,343.40123775141825
2022-02-23_11-02-36,4,4277,397.6228664952069,122.94599018003274
2022-02-23_11-02-36,5,3250,359.768,554.8344615384615
2022-02-23_11-18-01,0,1527,102.5893909626719,176.24034053700066
2022-02-23_11-18-01,1,1430,107.78181818181818,420.12307692307695
2022-02-23_11-18-01,2,3721,111.85165278151035,604.5896264445041
2022-02-23_11-18-01,3,1975,396.7625316455696,342.8987341772152
2022-02-23_11-18-01,4,4205,397.7764565992866,122.93269916765755
2022-02-23_11-18-01,5,3418,358.9052077238151,556.1231714452897
2022-02-23_11-33-27,0,1608,102.82524875621891,176.37624378109453
2022-02-23_11-33-27,1,1431,107.14395527603075,420.549965059399
2022-02-23_11-33-27,2,3752,111.69163113006397,604.6521855010661
2022-02-23_11-33-27,3,1953,396.3236047107015,343.49871991807476
2022-02-23_11-33-27,4,4215,397.8540925266904,123.02633451957296
2022-02-23_11-33-27,5,3275,359.4320610687023,555.0314503816794
2022-02-23_11-48-52,0,1566,102.59897828863346,176.48212005108556
2022-02-23_11-48-52,1,1379,106.93183466279913,419.94706308919507
2022-02-23_11-48-52,2,3759,111.66427241287576,604.611598829476
2022-02-23_11-48-52,3,1932,396.1169772256729,343.75621118012424
2022-02-23_11-48-52,4,4195,397.62860548271755,122.96162097735399
2022-02-23_11-48-52,5,3111,359.6123432979749,555.2156862745098
2022-02-23_12-04-18,0,1558,102.53594351732991,176.20667522464697
2022-02-23_12-04-18,1,1406,107.04765291607397,420.31294452347083
2022-02-23_12-04-18,2,3677,111.67255915148219,604.2178406309491
2022-02-23_12-04-18,3,1966,396.1266531027467,343.18718209562564
2022-02-23_12-04-18,4,4166,397.5300048007681,122.90734517522803
2022-02-23_12-04-18,5,3295,359.4867981790592,555.1644916540213
2022-02-23_12-19-43,0,1564,102.48273657289002,176.42902813299233
2022-02-23_12-19-43,1,1387,106.84066330209085,420.00360490266763
2022-02-23_12-19-43,2,3757,111.87623103540058,604.3947298376364
2022-02-23_12-19-43,3,1918,395.9723670490094,343.4546402502607
2022-02-23_12-19-43,4,4136,397.24153771760155,122.77006769825918
2022-02-23_12-19-43,5,3273,359.288725939505,555.4949587534372
2022-02-23_12-35-08,0,1583,102.3689197725837,176.29121920404296
2022-02-23_12-35-08,1,1377,107.01089324618736,419.7647058823529
2022-02-23_12-35-08,2,3747,111.8145182812917,604.4141980250868
2022-02-23_12-35-08,3,1949,395.79014879425347,343.223191380195
2022-02-23_12-35-08,4,4099,397.1883386191754,122.77116369846304
2022-02-23_12-35-08,5,3096,359.2842377260982,555.5064599483204
2022-02-23_12-50-34,0,4575,117.87825136612022,113.6120218579235
2022-02-23_12-50-34,1,1500,107.19066666666667,420.98066666666665
2022-02-23_12-50-34,2,3827,111.9095897569898,604.3391690619284
2022-02-23_12-50-34,3,1951,395.6191696565864,343.1004613018965
2022-02-23_12-50-34,4,4097,397.23651452282155,122.8572125945814
2022-02-23_12-50-34,5,3256,358.30036855036855,556.2420147420147
2022-02-23_13-06-00,0,1615,102.12012383900928,176.3139318885449
2022-02-23_13-06-00,1,1440,107.05763888888889,420.27777777777777
2022-02-23_13-06-00,2,3751,111.812050119968,604.247134097574
2022-02-23_13-06-00,3,1938,395.4468524251806,343.13519091847263
2022-02-23_13-06-00,4,4081,397.0453320264641,122.90271992158785
2022-02-23_13-06-00,5,3115,359.16886035313,555.3107544141252
2022-02-23_13-21-25,0,1648,102.19902912621359,176.64320388349515
2022-02-23_13-21-25,1,1599,107.1307066916823,422.69606003752347
2022-02-23_13-21-25,2,3797,111.6908085330524,604.1337898340795
2022-02-23_13-21-25,3,3382,377.573329390893,332.80869308101717
2022-02-23_13-21-25,4,4076,396.9398920510304,122.75956820412169
2022-02-23_13-21-25,5,3233,359.00773275595424,554.9331889885556
2022-02-23_13-36-52,0,1648,101.93871359223301,176.64745145631068
2022-02-23_13-36-52,1,1447,107.07947477539737,420.3690393918452
2022-02-23_13-36-52,2,3751,111.9840042655292,604.307917888563
2022-02-23_13-36-52,3,3394,377.68149675898644,332.8022981732469
2022-02-23_13-36-52,4,4106,396.77642474427665,122.9164637116415
2022-02-23_13-36-52,5,3398,358.41112419070043,556.0100058858152
2022-02-23_13-52-18,0,5971,119.6806230112209,114.3609110701725
2022-02-23_13-52-18,1,1601,107.02685821361649,422.7982510930668
2022-02-23_13-52-18,2,3782,111.87731359069275,604.058170280275
2022-02-23_13-52-18,3,1947,395.05752439650746,343.4139702105804
2022-02-23_13-52-18,4,4034,397.2627664848785,122.4134853743183
2022-02-23_13-52-18,5,3253,358.99815554872424,555.3655087611436
2022-02-23_14-07-43,0,4674,117.39709028669235,115.09157038938811
2022-02-23_14-07-43,1,1615,107.05201238390093,422.88792569659444
2022-02-23_14-07-43,2,2032,87.60875984251969,593.5428149606299
2022-02-23_14-07-43,3,3428,377.5035005834306,333.0463827304551
2022-02-23_14-07-43,4,4029,397.3142218912882,122.5837676842889
2022-02-23_14-07-43,5,3299,358.87935738102453,555.7881176113974
2022-02-23_14-23-09,0,4927,116.68966916988025,115.6647046884514
2022-02-23_14-23-09,1,1630,106.9564417177914,423.1085889570552
2022-02-23_14-23-09,2,3769,111.99655080923321,604.3252852215442
2022-02-23_14-23-09,3,1970,394.7284263959391,343.5116751269035
2022-02-23_14-23-09,4,4142,396.7225977788508,123.26629647513279
2022-02-23_14-23-09,5,3276,358.73962148962147,555.9505494505495
2022-02-23_14-38-35,0,4752,117.16287878787878,115.49368686868686
2022-02-23_14-38-35,1,1462,106.89398084815322,420.0875512995896
2022-02-23_14-38-35,2,2064,87.80038759689923,594.0266472868217
2022-02-23_14-38-35,3,1917,394.3135106937924,343.58789775691184
2022-02-23_14-38-35,4,4075,396.46822085889573,122.99263803680982
2022-02-23_14-38-35,5,3286,357.664942178941,556.6113816189896
2022-02-23_14-54-01,0,4944,116.24494336569579,115.75080906148867
2022-02-23_14-54-01,1,1539,106.55815464587394,421.19428200129954
2022-02-23_14-54-01,2,2118,87.60764872521247,593.2365439093485
2022-02-23_14-54-01,3,1938,394.2874097007224,343.58513931888547
2022-02-23_14-54-01,4,4071,396.4453451240481,122.98771800540408
2022-02-23_14-54-01,5,3331,357.5929150405284,555.9579705794056
2022-02-23_15-09-27,0,4826,116.25404061334439,116.18566100290096
2022-02-23_15-09-27,1,1640,106.0469512195122,422.5048780487805
2022-02-23_15-09-27,2,2127,87.37329572167371,591.8204043253409
2022-02-23_15-09-27,3,1904,394.2284663865546,343.5204831932773
2022-02-23_15-09-27,4,3914,396.72968829841597,122.2138477261114
2022-02-23_15-09-27,5,3161,357.6121480544132,555.8683960771907
2022-02-23_15-24-52,0,6336,118.20864898989899,115.58570075757575
2022-02-23_15-24-52,1,1626,106.10578105781057,421.9052890528905
2022-02-23_15-24-52,2,2144,87.75466417910448,592.6683768656717
2022-02-23_15-24-52,3,1540,395.80584415584417,342.5266233766234
2022-02-23_15-24-52,4,3809,397.39537936466263,122.17117353636125
2022-02-23_15-24-52,5,3136,357.51339285714283,555.7330994897959
2022-02-23_15-40-17,0,1478,98.61163734776726,180.30581867388364
2022-02-23_15-40-17,1,1297,107.19121048573632,417.4217424826523
